# Name,Set,Format,Mode,Bit_Depth,Width,Height,Classe,Id_Classe
302.jpg,Teste,JPEG,L,8,640,480,100 Reais,100
350.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
414.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
67.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
260.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
140.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
325.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
180.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
399.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
270.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
286.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
120.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
18.jpg,Teste,JPEG,L,8,640,480,100 Reais,100
406.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
11.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
90.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
207.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
322.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
266.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
245.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
88.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
176.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
398.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
66.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
134.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
346.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
304.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
295.jpg,Teste,JPEG,L,8,640,480,100 Reais,100
275.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
100.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
10.jpg,Teste,JPEG,L,8,640,480,100 Reais,100
242.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
97.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
309.jpg,Teste,JPEG,L,8,640,480,100 Reais,100
34.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
174.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
169.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
363.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
403.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
418.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
123.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
208.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
282.jpg,Teste,JPEG,RGB,8,640,480,100 Reais,100
